particles;years;dt;plot_interval;mode;total_runtime_seconds;total_runtime_human;mpi_ranks;particle_counts_per_rank;total_particles_reduce_check;steps;frames;actual_plot_interval_years;center_initial_conditions;initial_center_of_mass_before_correction;recenter_every_steps;gif_path;physics_model;integrator;mpi_methods;csv_delimiter;timer_initial_conditions_seconds;timer_recentering_seconds;timer_physics_seconds;timer_communication_seconds;timer_diagnostics_and_gather_seconds;timer_energy_diagnostics_seconds;timer_plotting_seconds;timer_gif_creation_seconds;timer_total_seconds
5000;1000.0;25.0;1000.0;benchmark;102.464675;1.71 min;2;[2500, 2500];5000;40;2;1000.0;True;{'total_mass': 2430190.6306566615, 'com_x': 0.11375964794522804, 'com_y': -0.8204006409584274, 'com_z': -0.05178812255544541, 'com_speed': 0.001112779273023352};0;not_generated;Newtonian all-pairs N-body with gravitational softening and central mass;Leapfrog / velocity-Verlet;"bcast; scatter; allgather; isend; irecv; gather; reduce; allreduce; Barrier";";";0.003620;0.001153;101.820352;0.413418;0.009504;0.375751;0.000000;0.000000;102.464675
