frame;step;year;particles;mpi_ranks;kinetic;potential;total_energy;energy_drift_percent;virial_ratio;max_radius;mean_radius;mean_speed;angular_momentum_norm;potential_is_estimated
0;0;0.000000;10000;2;2.748464017586e+04;-7.652345884361e+04;-4.903881866775e+04;0.00000000;0.71833241;162.05555173;46.48176292;9.364330443393e-02;1.651394202660e+07;1
1;40;1000.000000;10000;2;3.136599950373e+04;-8.025278189320e+04;-4.888678238947e+04;0.31003251;0.78168006;154.99836164;41.97390783;1.076976703377e-01;1.651394202660e+07;1
